locus_tag	product	protein_id	go_function	go_process	go_component	gene	GOs	Description	KEGG_ko	KEGG_Module	BRITE	KEGG_TC	CAZy	PFAMs
LDZ24_RS05215	integration host factor subunit alpha	WP_159835930.1	DNA binding|0003677||IEA	regulation of DNA-templated transcription|0006355||IEA			-	This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control	ko:K04764	-	ko00000,ko03032,ko03036,ko03400	-	-	Bac_DNA_binding
LDZ24_RS05220	MerR family transcriptional regulator	WP_206467994.1	DNA-binding transcription factor activity|0003700||IEA				-	PFAM regulatory protein, MerR	-	-	-	-	-	MerR_1
LDZ24_RS05225	short chain dehydrogenase	WP_248321978.1	oxidoreductase activity|0016491||IEA				-	short-chain dehydrogenase	-	-	-	-	-	adh_short_C2
LDZ24_RS05230	hypothetical protein	WP_248321980.1					-	-	-	-	-	-	-	-
LDZ24_RS05235	tyrosine-type recombinase/integrase	WP_248321982.1					-	Belongs to the 'phage' integrase family	-	-	-	-	-	Phage_integrase
LDZ24_RS05240	DUF4224 domain-containing protein	WP_248321984.1					-	Domain of unknown function (DUF4224)	-	-	-	-	-	DUF4224
LDZ24_RS05250	hypothetical protein	WP_248321988.1					-	Phage protein (N4 Gp49/phage Sf6 gene 66) family	-	-	-	-	-	-
LDZ24_RS05260	hypothetical protein	WP_248321992.1					-	-	-	-	-	-	-	-
LDZ24_RS05265	hypothetical protein	WP_248321993.1					-	-	-	-	-	-	-	-
LDZ24_RS05270	hypothetical protein	WP_248321994.1					-	-	-	-	-	-	-	-
LDZ24_RS05290	lambda exonuclease family protein	WP_248321998.1	metal ion binding|0046872||IEA				-	YqaJ-like viral recombinase domain	-	-	-	-	-	YqaJ
LDZ24_RS28100	phage recombination protein Bet	WP_371747395.1		DNA recombination|0006310||IEA		bet	-	Recombination protein BET	-	-	-	-	-	RecT
LDZ24_RS05305	hypothetical protein	WP_248322000.1					-	-	-	-	-	-	-	-
LDZ24_RS05310	hypothetical protein	WP_248322001.1					-	-	-	-	-	-	-	-
LDZ24_RS05315	DUF1828 domain-containing protein	WP_248322002.1					-	-	-	-	-	-	-	DUF1828
LDZ24_RS05320	hypothetical protein	WP_248322003.1					-	-	-	-	-	-	-	-
LDZ24_RS05325	S24 family peptidase	WP_248322004.1					-	Peptidase S24-like	-	-	-	-	-	Peptidase_S24
LDZ24_RS05330	XRE family transcriptional regulator	WP_248322005.1					-	-	-	-	-	-	-	-
LDZ24_RS05340	hypothetical protein	WP_248322007.1					-	-	-	-	-	-	-	-
LDZ24_RS05345	hypothetical protein	WP_248322008.1					-	DnaD domain protein	-	-	-	-	-	-
LDZ24_RS05350	replication protein P	WP_248322009.1		DNA replication initiation|0006270||IEA			-	-	-	-	-	-	-	-
LDZ24_RS05355	RusA family crossover junction endodeoxyribonuclease	WP_248322010.1	crossover junction DNA endonuclease activity|0008821||IEA	DNA recombination|0006310||IEA			-	Endodeoxyribonuclease RusA	-	-	-	-	-	RusA
LDZ24_RS05360	hypothetical protein	WP_248322011.1					-	-	-	-	-	-	-	-
LDZ24_RS05365	transposase	WP_248322012.1	transposase activity|0004803||IEA	DNA transposition|0006313||IEA			-	Transposase	-	-	-	-	-	HTH_Tnp_1
LDZ24_RS05365	transposase	WP_248322012.1	transposase activity|0004803||IEA	DNA transposition|0006313||IEA			-	Transposase	-	-	-	-	-	HTH_Tnp_1
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05370	IS66 family insertion sequence element accessory protein TnpB	WP_045463971.1				tnpB	-	Evidence 2b Function of strongly homologous gene	-	-	-	-	-	TnpB_IS66
LDZ24_RS05375	IS66 family transposase	WP_248322013.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_IS66,DDE_Tnp_IS66_C,LZ_Tnp_IS66,zf-IS66
LDZ24_RS05375	IS66 family transposase	WP_248322013.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_IS66,DDE_Tnp_IS66_C,LZ_Tnp_IS66,zf-IS66
LDZ24_RS05380	hypothetical protein	WP_248322014.1					-	-	-	-	-	-	-	-
LDZ24_RS05385	hypothetical protein	WP_248322015.1					-	-	-	-	-	-	-	HTH_5
LDZ24_RS05395	recombination protein NinB	WP_248322017.1					-	NinB protein	-	-	-	-	-	NinB
LDZ24_RS05400	hypothetical protein	WP_248322018.1					-	Evidence 4 Homologs of previously reported genes of	-	-	-	-	-	DUF968
LDZ24_RS05415	helix-turn-helix domain-containing protein	WP_248322021.1	DNA binding|0003677||IEA				-	Helix-turn-helix domain of resolvase	-	-	-	-	-	-
LDZ24_RS05420	TerL protein	WP_248322022.1					-	phage Terminase large subunit	-	-	-	-	-	-
LDZ24_RS05425	DUF1073 domain-containing protein	WP_248322023.1					-	Phage-associated protein, HI1409 family	ko:K09961	-	ko00000	-	-	DUF1073
LDZ24_RS05430	phage minor head protein	WP_248322024.1					-	Phage Mu protein F like protein	-	-	-	-	-	Phage_Mu_F
LDZ24_RS05435	DUF2213 domain-containing protein	WP_248322025.1					-	Uncharacterized protein conserved in bacteria (DUF2213)	ko:K09960	-	ko00000	-	-	DUF2213
LDZ24_RS05440	hypothetical protein	WP_248322026.1					-	-	-	-	-	-	-	-
LDZ24_RS05445	DUF2184 domain-containing protein	WP_248322027.1					-	Uncharacterized protein conserved in bacteria (DUF2184)	-	-	-	-	-	DUF2184
LDZ24_RS05450	hypothetical protein	WP_248322028.1					-	-	-	-	-	-	-	-
LDZ24_RS05455	DUF4054 domain-containing protein	WP_248322029.1					-	Protein of unknown function (DUF4054)	-	-	-	-	-	DUF4054
LDZ24_RS05460	hypothetical protein	WP_248322030.1					-	-	-	-	-	-	-	-
LDZ24_RS05465	hypothetical protein	WP_248322031.1					-	-	-	-	-	-	-	-
LDZ24_RS05470	hypothetical protein	WP_248322032.1					-	-	-	-	-	-	-	-
LDZ24_RS05475	DUF3383 domain-containing protein	WP_248322033.1					-	Protein of unknown function (DUF3383)	-	-	-	-	-	DUF3383
LDZ24_RS05480	phage protein	WP_248322034.1					-	Protein of unknown function (DUF3277)	-	-	-	-	-	DUF3277
LDZ24_RS05485	phage tail assembly chaperone	WP_248322035.1		viral tail assembly|0098003||IEA			-	-	-	-	-	-	-	-
LDZ24_RS05490	hypothetical protein	WP_248322036.1					-	-	-	-	-	-	-	-
LDZ24_RS05495	hypothetical protein	WP_248322037.1					-	-	-	-	-	-	-	-
LDZ24_RS05500	phage baseplate protein	WP_248322038.1					-	-	-	-	-	-	-	-
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05505	IS5 family transposase	WP_248320663.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS05510	phage baseplate protein	WP_248322039.1					-	-	-	-	-	-	-	-
LDZ24_RS05515	hypothetical protein	WP_248322040.1					-	-	-	-	-	-	-	-
LDZ24_RS05520	hypothetical protein	WP_248322041.1					-	-	-	-	-	-	-	-
LDZ24_RS05530	Gp138 family membrane-puncturing spike protein	WP_248322043.1					-	Baseplate assembly protein	-	-	-	-	-	-
LDZ24_RS05535	hypothetical protein	WP_248322044.1					-	-	-	-	-	-	-	-
LDZ24_RS05540	baseplate J/gp47 family protein	WP_248322045.1					-	homolog of phage Mu protein gp47	-	-	-	-	-	Baseplate_J
LDZ24_RS05545	DUF2612 domain-containing protein	WP_248322046.1					-	Protein of unknown function (DUF2612)	-	-	-	-	-	DUF2612
LDZ24_RS05550	hypothetical protein	WP_248322047.1					-	tail fiber protein	-	-	-	-	-	-
LDZ24_RS05555	DUF4376 domain-containing protein	WP_248322048.1					-	-	-	-	-	-	-	DUF4376,Phage_tail_APC
LDZ24_RS05565	glycoside hydrolase family protein	WP_248322050.1					-	lysozyme	ko:K01185	-	ko00000,ko01000	-	-	Phage_lysozyme
LDZ24_RS05570	HNH endonuclease	WP_248322051.1	endonuclease activity|0004519||IEA				-	COG1403 Restriction endonuclease	ko:K10726	-	ko00000,ko00001,ko01000,ko03032	-	-	HNH
LDZ24_RS05575	hypothetical protein	WP_248322052.1					-	-	-	-	-	-	-	-
LDZ24_RS05580	hypothetical protein	WP_248322053.1					-	-	-	-	-	-	-	-
LDZ24_RS05585	DUF1353 domain-containing protein	WP_248322054.1					-	Protein of unknown function (DUF1353)	-	-	-	-	-	DUF1353
LDZ24_RS05590	glycosyltransferase	WP_248322055.1					-	Glycosyl transferases group 1	-	-	-	-	-	Glycos_transf_1
LDZ24_RS05595	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	WP_248322056.1	S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA				-	Methyltransferase domain	-	-	-	-	-	Methyltransf_23
LDZ24_RS05600	DUF4145 domain-containing protein	WP_248322057.1					-	Domain of unknown function (DUF4145)	-	-	-	-	-	DUF4145
LDZ24_RS05610	hypothetical protein	WP_248322058.1					-	-	-	-	-	-	-	-
LDZ24_RS05615	LysR family transcriptional regulator	WP_248322059.1					-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS05620	LysR family transcriptional regulator	WP_175940085.1					-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS05625	IclR family transcriptional regulator	WP_248322060.1	DNA-binding transcription factor activity|0003700||IEA	regulation of DNA-templated transcription|0006355||IEA			-	Transcriptional regulator	ko:K02624	-	ko00000,ko03000	-	-	HTH_IclR,IclR
LDZ24_RS05645	3-carboxy-cis,cis-muconate cycloisomerase	WP_248322063.1	3-carboxy-cis,cis-muconate cycloisomerase activity|0047472||IEA	3,4-dihydroxybenzoate catabolic process|0019619||IEA			-	3-carboxy-cis,cis-muconate cycloisomerase	ko:K01857	-	ko00000,ko00001,ko01000	-	-	ADSL_C,Lyase_1
LDZ24_RS05655	4-carboxymuconolactone decarboxylase	WP_248322065.1	4-carboxymuconolactone decarboxylase activity|0047575||IEA			pcaC	-	4-carboxymuconolactone decarboxylase	ko:K01607	-	ko00000,ko00001,ko01000	-	-	CMD
LDZ24_RS05660	DUF3443 domain-containing protein	WP_248322066.1					-	Protein of unknown function (DUF3443)	-	-	-	-	-	DUF3443
LDZ24_RS05665	DUF2844 domain-containing protein	WP_248322067.1					-	Protein of unknown function (DUF2844)	-	-	-	-	-	DUF2844
LDZ24_RS05675	fimbrial protein	WP_248322069.1		cell adhesion|0007155||IEA	pilus|0009289||IEA		-	Type-1 fimbrial protein, A	ko:K07345	-	ko00000,ko00001,ko02035,ko02044	-	-	FimA
LDZ24_RS05690	fimbrial protein	WP_248322072.1		cell adhesion|0007155||IEA	pilus|0009289||IEA		-	Fimbrial protein	ko:K07345	-	ko00000,ko00001,ko02035,ko02044	-	-	Fimbrial
LDZ24_RS05695	putative quinol monooxygenase	WP_248322073.1	monooxygenase activity|0004497||IEA				-	Antibiotic biosynthesis monooxygenase	-	-	-	-	-	ABM
LDZ24_RS05700	DNA-binding protein	WP_248322074.1					-	-	-	-	-	-	-	-
LDZ24_RS05710	haloacid dehalogenase type II	WP_248322076.1	hydrolase activity, acting on acid halide bonds, in C-halide compounds|0019120||IEA				-	Haloacid dehalogenase, type II	ko:K01560	-	ko00000,ko00001,ko01000	-	-	HAD_2,Hydrolase
LDZ24_RS05715	LysR family transcriptional regulator	WP_206468008.1	DNA-binding transcription activator activity|0001216||IEA				-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS05720	universal stress protein	WP_159835955.1					-	Belongs to the universal stress protein A family	-	-	-	-	-	Usp
LDZ24_RS05735	acyl-CoA-binding protein	WP_175940104.1	fatty-acyl-CoA binding|0000062||IEA				-	acyl-coa-binding protein	-	-	-	-	-	ACBP
LDZ24_RS05750	uracil-DNA glycosylase	WP_248322080.1					-	TIGRFAM phage SPO1 DNA polymerase-related protein	ko:K21929	-	ko00000,ko00001,ko01000,ko03400	-	-	UDG
LDZ24_RS05755	DUF1853 family protein	WP_248322081.1					-	Domain of unknown function (DUF1853)	ko:K09977	-	ko00000	-	-	DUF1853
LDZ24_RS05790	DUF2866 domain-containing protein	WP_241269851.1					-	Protein of unknown function (DUF2866)	-	-	-	-	-	DUF2866
LDZ24_RS05795	CaiB/BaiF CoA-transferase family protein	WP_248322085.1					-	L-carnitine dehydratase bile acid-inducible protein F	-	-	-	-	-	CoA_transf_3
LDZ24_RS05810	cardiolipin synthase	WP_248322088.1	phosphotransferase activity, for other substituted phosphate groups|0016780||IEA	cardiolipin biosynthetic process|0032049||IEA		cls	-	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	ko:K06131	-	ko00000,ko00001,ko01000	-	-	PLDc_2,PLDc_N
LDZ24_RS05840	DMT family transporter	WP_248322094.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA	membrane|0016020||IEA		-	EamA-like transporter family	-	-	-	-	-	EamA
LDZ24_RS05845	chromosome segregation protein SMC	WP_248322095.1	ATP binding|0005524||IEA	chromosome condensation|0030261||IEA		smc	-	Required for chromosome condensation and partitioning	ko:K03529	-	ko00000,ko03036	-	-	SMC_N,SMC_hinge
LDZ24_RS05850	cell division protein ZipA C-terminal FtsZ-binding domain-containing protein	WP_248322096.1		cell septum assembly|0090529||IEA			-	Essential cell division protein that stabilizes the FtsZ protofilaments by cross-linking them and that serves as a cytoplasmic membrane anchor for the Z ring. Also required for the recruitment to the septal ring of downstream cell division proteins	-	-	-	-	-	ZipA_C
LDZ24_RS05865	hypothetical protein	WP_248322098.1					-	-	-	-	-	-	-	-
LDZ24_RS05910	phosphatidate cytidylyltransferase	WP_248322101.1					-	Belongs to the CDS family	ko:K00981	M00093	ko00000,ko00001,ko00002,ko01000	-	-	CTP_transf_1
LDZ24_RS05930	OmpH family outer membrane protein	WP_175940139.1					-	Belongs to the skp family	ko:K06142	-	ko00000	-	-	OmpH
LDZ24_RS05960	RNA methyltransferase	WP_248322108.1	transferase activity|0016740||IEA	RNA methylation|0001510||IEA			-	trna rrna methyltransferase	ko:K03437	-	ko00000,ko03016	-	-	SpoU_methylase
LDZ24_RS05975	NfeD family protein	WP_248322111.1			membrane|0016020||IEA		-	NfeD-like C-terminal, partner-binding	-	-	-	-	-	NfeD
LDZ24_RS06000	DMT family transporter	WP_248322114.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA	membrane|0016020||IEA		-	EamA-like transporter family	-	-	-	-	-	EamA
LDZ24_RS06010	hypothetical protein	WP_248322115.1					-	-	-	-	-	-	-	-
LDZ24_RS06020	RNA 2',3'-cyclic phosphodiesterase	WP_248322117.1	RNA 2',3'-cyclic 3'-phosphodiesterase activity|0008664||IEA	tRNA processing|0008033||IEA		thpR	-	Hydrolyzes RNA 2',3'-cyclic phosphodiester to an RNA 2'- phosphomonoester	ko:K01975	-	ko00000,ko01000,ko03016	-	-	2_5_RNA_ligase2,LigT_PEase
LDZ24_RS06055	DnaJ family domain-containing protein	WP_159836014.1					-	Domain of unknown function (DUF1992)	-	-	-	-	-	DUF1992
LDZ24_RS06070	GntR family transcriptional regulator	WP_248322124.1	DNA-binding transcription factor activity|0003700||IEA				-	Regulatory protein GntR HTH	-	-	-	-	-	FCD,GntR
LDZ24_RS06080	aspartate/glutamate racemase family protein	WP_248322126.1					-	Racemase	ko:K16841	-	ko00000,ko00001,ko01000	-	-	Asp_Glu_race
LDZ24_RS06085	allantoinase PuuE	WP_206468054.1	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA	allantoin catabolic process|0000256||IEA		puuE	-	PFAM polysaccharide deacetylase	ko:K01452	-	ko00000,ko00001,ko01000	-	-	Polysacc_deac_1
LDZ24_RS06090	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	WP_248322127.1		allantoin metabolic process|0000255||IEA		uraD	-	OHCU decarboxylase	ko:K13485	M00546	ko00000,ko00001,ko00002,ko01000	-	-	OHCU_decarbox
LDZ24_RS06110	urate hydroxylase PuuD	WP_175940174.1					-	Urate oxidase N-terminal	-	-	-	-	-	Urate_ox_N
LDZ24_RS06120	8-oxoguanine deaminase	WP_248322130.1	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA				-	Catalyzes the transformation of hydroxyatrazine to N-isopropylammelide and ethylamine in the atrazine degradation pathway	ko:K18456	-	ko00000,ko01000	-	-	Amidohydro_1
LDZ24_RS06125	LysR substrate-binding domain-containing protein	WP_175940178.1					-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS06150	dodecin	WP_175940183.1	nucleotide binding|0000166||IEA				-	Dodecin	ko:K09165	-	ko00000	-	-	Dodecin
LDZ24_RS06155	hypothetical protein	WP_206468060.1					-	-	-	-	-	-	-	-
LDZ24_RS06165	DUF2252 domain-containing protein	WP_248322136.1					-	Uncharacterized protein conserved in bacteria (DUF2252)	-	-	-	-	-	DUF2252
LDZ24_RS06175	tetratricopeptide repeat protein	WP_248322138.1					-	Tetratricopeptide repeat	-	-	-	-	-	TPR_16,TPR_19
LDZ24_RS06180	PspA/IM30 family protein	WP_248322139.1					-	Phage shock protein A	ko:K03969	-	ko00000	-	-	PspA_IM30
LDZ24_RS06185	hypothetical protein	WP_248322140.1					-	-	-	-	-	-	-	-
LDZ24_RS06195	copper chaperone PCu(A)C	WP_248322142.1	copper chaperone activity|0016531||IEA				-	Copper chaperone PCu(A)C	ko:K09796	-	ko00000,ko03110	-	-	PCuAC
LDZ24_RS06205	DUF2946 domain-containing protein	WP_248322144.1					-	Protein of unknown function (DUF2946)	-	-	-	-	-	DUF2946
LDZ24_RS06215	heme-degrading domain-containing protein	WP_248322145.1					-	Belongs to the UPF0303 family	-	-	-	-	-	Haem_degrading
LDZ24_RS06220	hypothetical protein	WP_371747409.1					-	-	-	-	-	-	-	-
LDZ24_RS06225	hypothetical protein	WP_248322147.1					-	-	-	-	-	-	-	-
LDZ24_RS06230	hypothetical protein	WP_175940209.1					-	-	-	-	-	-	-	-
LDZ24_RS06235	DUF1488 domain-containing protein	WP_248322148.1					-	Protein of unknown function (DUF1488)	-	-	-	-	-	DUF1488
LDZ24_RS06240	hypothetical protein	WP_175940211.1					-	-	-	-	-	-	-	-
LDZ24_RS06245	TetR/AcrR family transcriptional regulator	WP_248322149.1	DNA binding|0003677||IEA	regulation of DNA-templated transcription|0006355||IEA			-	WHG domain	-	-	-	-	-	TetR_N,WHG
LDZ24_RS06255	hypothetical protein	WP_248322151.1					-	-	-	-	-	-	-	-
LDZ24_RS06275	hypothetical protein	WP_206468076.1					-	-	-	-	-	-	-	-
LDZ24_RS06280	DUF5594 family protein	WP_256465386.1					-	-	-	-	-	-	-	-
LDZ24_RS06285	hypothetical protein	WP_248322154.1					-	-	-	-	-	-	-	-
LDZ24_RS06290	hypothetical protein	WP_248322155.1					-	-	-	-	-	-	-	-
LDZ24_RS06295	hypothetical protein	WP_248322156.1					-	-	-	-	-	-	-	-
LDZ24_RS06330	universal stress protein	WP_175940227.1					-	Belongs to the universal stress protein A family	-	-	-	-	-	Usp
LDZ24_RS06335	DUF2939 domain-containing protein	WP_248322161.1					-	Protein of unknown function (DUF2939)	-	-	-	-	-	DUF2939
LDZ24_RS06340	hypothetical protein	WP_248322287.1					-	-	-	-	-	-	-	-
LDZ24_RS06405	primosomal replication protein N	WP_159836079.1	single-stranded DNA binding|0003697||IEA	DNA replication|0006260||IEA	replisome|0030894||IEA	priB	-	Binds single-stranded DNA at the primosome assembly site (PAS)	ko:K02686	-	ko00000,ko00001,ko03400	-	-	SSB
LDZ24_RS06425	DUF47 domain-containing protein	WP_175940242.1					-	phosphate transport regulator	ko:K07220	-	ko00000	-	-	PhoU_div
