#query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
lcl|NZ_JALQDU010000002.1_cds_WP_175979741.1_167,1458357.BG58_00515,8.48e-241,661.0,"COG0179@1|root,COG0179@2|Bacteria,1MV0V@1224|Proteobacteria,2VGZX@28216|Betaproteobacteria,1K0T5@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,fumarylacetoacetate (FAA) hydrolase,mhpD2,-,3.7.1.2,ko:K16171,"ko00350,ko00643,ko01100,ko01120,map00350,map00643,map01100,map01120",M00044,R01364,"RC00326,RC00446","ko00000,ko00001,ko00002,ko01000",-,-,-,FAA_hydrolase
lcl|NZ_JALQDU010000002.1_cds_WP_250438915.1_168,1458357.BG58_00520,4.74e-265,728.0,"COG0683@1|root,COG0683@2|Bacteria,1MXR4@1224|Proteobacteria,2VHP9@28216|Betaproteobacteria,1K01V@119060|Burkholderiaceae",28216|Betaproteobacteria,E,Branched-chain amino acid ABC transporter substrate-binding protein,-,-,-,ko:K01999,"ko02010,ko02024,map02010,map02024",M00237,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.4,-,-,Peripla_BP_6
lcl|NZ_JALQDU010000002.1_cds_WP_008351843.1_169,1458357.BG58_00525,6.15e-196,543.0,"COG1024@1|root,COG1024@2|Bacteria,1Q51H@1224|Proteobacteria,2VIMS@28216|Betaproteobacteria,1K0A8@119060|Burkholderiaceae",28216|Betaproteobacteria,I,Belongs to the enoyl-CoA hydratase isomerase family,echA15,-,4.2.1.17,ko:K01692,"ko00071,ko00280,ko00281,ko00310,ko00360,ko00362,ko00380,ko00410,ko00627,ko00640,ko00650,ko00903,ko00930,ko01100,ko01110,ko01120,ko01130,ko01212,map00071,map00280,map00281,map00310,map00360,map00362,map00380,map00410,map00627,map00640,map00650,map00903,map00930,map01100,map01110,map01120,map01130,map01212","M00032,M00087","R03026,R03045,R04137,R04170,R04204,R04224,R04738,R04740,R04744,R04746,R04749,R05595,R06411,R06412,R06942,R08093","RC00831,RC00834,RC01086,RC01095,RC01098,RC01103,RC01217,RC02115","ko00000,ko00001,ko00002,ko01000",-,-,-,ECH_1
lcl|NZ_JALQDU010000002.1_cds_WP_250438926.1_170,1097668.BYI23_A001440,6.02e-128,369.0,"2EDY7@1|root,30V4M@2|Bacteria,1RGIS@1224|Proteobacteria,2VQT2@28216|Betaproteobacteria,1K4HU@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_239294312.1_171,1458357.BG58_00535,1.06e-216,600.0,"COG0789@1|root,COG5012@1|root,COG0789@2|Bacteria,COG5012@2|Bacteria,1R2NF@1224|Proteobacteria,2VJDG@28216|Betaproteobacteria,1K59U@119060|Burkholderiaceae",28216|Betaproteobacteria,K,B12 binding domain,-,-,-,ko:K22491,-,-,-,-,"ko00000,ko03000",-,-,-,"B12-binding,B12-binding_2,MerR_1"
lcl|NZ_JALQDU010000002.1_cds_WP_033536551.1_172,1458357.BG58_00540,4.4e-213,588.0,"COG1633@1|root,COG1633@2|Bacteria,1MXX8@1224|Proteobacteria,2VI3H@28216|Betaproteobacteria,1K0A1@119060|Burkholderiaceae",28216|Betaproteobacteria,S,"Catalyzes the formation of the isocyclic ring in chlorophyll biosynthesis. Mediates the cyclase reaction, which results in the formation of divinylprotochlorophyllide (Pchlide) characteristic of all chlorophylls from magnesium-protoporphyrin IX 13-monomethyl ester (MgPMME)",-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_250480229.1_173,1071679.BG57_22255,1.27e-104,303.0,"COG0615@1|root,COG0615@2|Bacteria,1REW3@1224|Proteobacteria,2VR6S@28216|Betaproteobacteria,1K33E@119060|Burkholderiaceae",28216|Betaproteobacteria,H,"Catalyzes the ADP transfer from ATP to D-glycero-beta-D- manno-heptose 1-phosphate, yielding ADP-D-glycero-beta-D-manno- heptose",aut,-,2.7.7.70,ko:K21345,"ko00540,ko01100,map00540,map01100",M00064,R05644,RC00002,"ko00000,ko00001,ko00002,ko01000",-,-,-,CTP_transf_like
lcl|NZ_JALQDU010000002.1_cds_WP_008351832.1_174,1458357.BG58_00550,8.28e-47,150.0,"2BFVY@1|root,329RC@2|Bacteria,1PY9F@1224|Proteobacteria,2WDHI@28216|Betaproteobacteria,1KABD@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_008351830.1_175,1458357.BG58_00555,2.43e-173,486.0,"COG1521@1|root,COG1521@2|Bacteria,1MUYA@1224|Proteobacteria,2VK1G@28216|Betaproteobacteria,1K3KX@119060|Burkholderiaceae",28216|Betaproteobacteria,F,"Catalyzes the phosphorylation of pantothenate (Pan), the first step in CoA biosynthesis",coaX,-,"2.7.1.33,6.3.4.15","ko:K01947,ko:K03525","ko00770,ko00780,ko01100,map00770,map00780,map01100",M00120,"R01074,R02971,R03018,R04391,R05145","RC00002,RC00017,RC00043,RC00070,RC00096,RC02896","ko00000,ko00001,ko00002,ko01000",-,-,-,"BPL_C,BPL_LplA_LipB,Pan_kinase"
lcl|NZ_JALQDU010000002.1_cds_WP_034470465.1_176,1458357.BG58_00560,1.42e-189,529.0,"COG0340@1|root,COG0340@2|Bacteria,1MWCC@1224|Proteobacteria,2VNXD@28216|Betaproteobacteria,1KGPS@119060|Burkholderiaceae",28216|Betaproteobacteria,H,biotin acetyl-CoA-carboxylase ligase,birA,-,6.3.4.15,ko:K03524,"ko00780,ko01100,map00780,map01100",-,"R01074,R05145","RC00043,RC00070,RC00096,RC02896","ko00000,ko00001,ko01000,ko03000",-,-,-,"BPL_C,BPL_LplA_LipB,HTH_11"
lcl|NZ_JALQDU010000002.1_cds_WP_309779193.1_177,629265.PMA4326_29809,6.99e-23,91.7,"COG3668@1|root,COG3668@2|Bacteria,1N9UE@1224|Proteobacteria,1SCS6@1236|Gammaproteobacteria,1ZA9Q@136849|Pseudomonas syringae group",1236|Gammaproteobacteria,S,"ParE toxin of type II toxin-antitoxin system, parDE",-,-,-,-,-,-,-,-,-,-,-,-,ParE_toxin
lcl|NZ_JALQDU010000002.1_cds_WP_250433546.1_178,46429.BV95_04211,6.86e-16,71.2,"COG3077@1|root,COG3077@2|Bacteria,1QV6F@1224|Proteobacteria,2TWBI@28211|Alphaproteobacteria,2KEEB@204457|Sphingomonadales",204457|Sphingomonadales,L,"Addiction module antitoxin, RelB DinJ family",-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_008351824.1_179,1458357.BG58_00565,2.02e-249,687.0,"COG0767@1|root,COG0767@2|Bacteria,1MVPN@1224|Proteobacteria,2VH5N@28216|Betaproteobacteria,1JZZK@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,ABC transporter permease,mlaE_2,-,-,ko:K02066,"ko02010,map02010","M00210,M00669,M00670",-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.27,-,-,MlaE
lcl|NZ_JALQDU010000002.1_cds_WP_008351823.1_180,1458357.BG58_00570,2.39e-197,548.0,"COG1127@1|root,COG1127@2|Bacteria,1MUSD@1224|Proteobacteria,2VJK6@28216|Betaproteobacteria,1K1M4@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,abc transporter,-,-,-,ko:K02065,"ko02010,map02010","M00210,M00669,M00670",-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.27,-,-,ABC_tran
lcl|NZ_JALQDU010000002.1_cds_WP_175979746.1_181,1097668.BYI23_A001550,1.01e-205,572.0,"COG1463@1|root,COG1463@2|Bacteria,1RA0J@1224|Proteobacteria,2WEF6@28216|Betaproteobacteria,1KHR4@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,MlaD protein,-,-,-,ko:K02067,"ko02010,map02010","M00210,M00669,M00670",-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.27,-,-,MlaD
lcl|NZ_JALQDU010000002.1_cds_WP_250456628.1_182,1458357.BG58_00580,4.87e-121,348.0,"COG3218@1|root,COG3218@2|Bacteria,1N8NT@1224|Proteobacteria,2VTC7@28216|Betaproteobacteria,1K0EJ@119060|Burkholderiaceae",28216|Betaproteobacteria,S,ABC-type transport auxiliary lipoprotein component,-,-,-,ko:K18480,-,M00669,-,-,"ko00000,ko00002,ko02000",3.A.1.27.1,-,-,ABC_trans_aux
lcl|NZ_JALQDU010000002.1_cds_WP_250480230.1_183,1097668.BYI23_A001570,3.84e-259,712.0,"COG5652@1|root,COG5652@2|Bacteria,1PJUW@1224|Proteobacteria,2VHEZ@28216|Betaproteobacteria,1K488@119060|Burkholderiaceae",28216|Betaproteobacteria,S,PFAM VanZ family protein,-,-,-,-,-,-,-,-,-,-,-,-,VanZ
lcl|NZ_JALQDU010000002.1_cds_WP_008351817.1_184,1071679.BG57_22210,3.54e-73,219.0,"COG3411@1|root,COG3411@2|Bacteria,1MZR4@1224|Proteobacteria,2VTY1@28216|Betaproteobacteria,1K7RZ@119060|Burkholderiaceae",28216|Betaproteobacteria,C,Ferredoxin,fdx,-,-,-,-,-,-,-,-,-,-,-,2Fe-2S_thioredx
lcl|NZ_JALQDU010000002.1_cds_WP_250480231.1_185,1097668.BYI23_A001590,6.66e-144,406.0,"COG2945@1|root,COG2945@2|Bacteria,1MUDY@1224|Proteobacteria,2VJ8M@28216|Betaproteobacteria,1K1NE@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Alpha beta,-,-,-,ko:K07018,-,-,-,-,ko00000,-,-,-,"Hydrolase_4,Peptidase_S15"
lcl|NZ_JALQDU010000002.1_cds_WP_033536586.1_187,1458357.BG58_00600,2.75e-256,706.0,"COG1686@1|root,COG1686@2|Bacteria,1MUU7@1224|Proteobacteria,2VH46@28216|Betaproteobacteria,1K1FK@119060|Burkholderiaceae",28216|Betaproteobacteria,M,Belongs to the peptidase S11 family,dacC,-,3.4.16.4,"ko:K01286,ko:K07258","ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PBP5_C,Peptidase_S11"
lcl|NZ_JALQDU010000002.1_cds_WP_008351813.1_188,1458357.BG58_00605,1.15e-205,570.0,"COG0115@1|root,COG0115@2|Bacteria,1MVAT@1224|Proteobacteria,2VIVK@28216|Betaproteobacteria,1K3DX@119060|Burkholderiaceae",28216|Betaproteobacteria,EH,"PFAM aminotransferase, class IV",dat,-,2.6.1.21,ko:K00824,"ko00310,ko00330,ko00360,ko00472,ko00473,ko01100,map00310,map00330,map00360,map00472,map00473,map01100",-,"R01148,R01582,R02459,R02851,R02924,R05053","RC00006,RC00008,RC00025","ko00000,ko00001,ko01000,ko01007",-,-,-,Aminotran_4
lcl|NZ_JALQDU010000002.1_cds_WP_250480233.1_189,1458357.BG58_00610,7.13e-63,192.0,"COG2921@1|root,COG2921@2|Bacteria,1RGV5@1224|Proteobacteria,2VTY5@28216|Betaproteobacteria,1K9EN@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Belongs to the UPF0250 family,ybeD,-,-,ko:K09158,-,-,-,-,ko00000,-,-,-,DUF493
lcl|NZ_JALQDU010000002.1_cds_WP_008351810.1_190,1097668.BYI23_A001630,1.03e-215,597.0,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,2VM3R@28216|Betaproteobacteria,1K09B@119060|Burkholderiaceae",28216|Betaproteobacteria,K,Transcriptional regulator,gcvA,-,-,ko:K03566,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko03000",-,-,-,"HTH_1,LysR_substrate"
lcl|NZ_JALQDU010000002.1_cds_WP_250480234.1_191,1458357.BG58_00620,1.83e-70,212.0,"2CFN5@1|root,2ZT5X@2|Bacteria,1P56K@1224|Proteobacteria,2W65P@28216|Betaproteobacteria,1K9YN@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Protein of unknown function (DUF2917),-,-,-,-,-,-,-,-,-,-,-,-,DUF2917
lcl|NZ_JALQDU010000002.1_cds_WP_250480235.1_192,1097668.BYI23_A001650,3.59e-164,461.0,"COG0321@1|root,COG0321@2|Bacteria,1MU6A@1224|Proteobacteria,2VQ1Y@28216|Betaproteobacteria,1K2I0@119060|Burkholderiaceae",28216|Betaproteobacteria,H,Catalyzes the transfer of endogenously produced octanoic acid from octanoyl-acyl-carrier-protein onto the lipoyl domains of lipoate-dependent enzymes. Lipoyl-ACP can also act as a substrate although octanoyl-ACP is likely to be the physiological substrate,lipB,-,2.3.1.181,ko:K03801,"ko00785,ko01100,map00785,map01100",-,"R07766,R07769","RC00039,RC00992,RC02867","ko00000,ko00001,ko01000",-,-,-,BPL_LplA_LipB
lcl|NZ_JALQDU010000002.1_cds_WP_008351805.1_193,1097668.BYI23_A001660,6.95e-238,654.0,"COG0320@1|root,COG0320@2|Bacteria,1MVRD@1224|Proteobacteria,2VIFE@28216|Betaproteobacteria,1K389@119060|Burkholderiaceae",28216|Betaproteobacteria,H,"Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives",lipA,-,2.8.1.8,ko:K03644,"ko00785,ko01100,map00785,map01100",-,"R07767,R07768",RC01978,"ko00000,ko00001,ko01000",-,-,-,"LIAS_N,Radical_SAM"
lcl|NZ_JALQDU010000002.1_cds_WP_250480236.1_194,1458357.BG58_00635,4e-281,771.0,"COG1301@1|root,COG1301@2|Bacteria,1MU0Q@1224|Proteobacteria,2VJ87@28216|Betaproteobacteria,1K4IZ@119060|Burkholderiaceae",28216|Betaproteobacteria,C,"Responsible for the transport of dicarboxylates such as succinate, fumarate, and malate",dctA,-,-,ko:K11103,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","2.A.23.1.3,2.A.23.1.6,2.A.23.1.7",-,-,SDF
lcl|NZ_JALQDU010000002.1_cds_WP_235366265.1_195,1458357.BG58_00640,0.0,1159.0,"COG4191@1|root,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,2VIMC@28216|Betaproteobacteria,1K1NC@119060|Burkholderiaceae",28216|Betaproteobacteria,T,"PFAM ATP-binding region, ATPase domain protein",dctB,-,2.7.13.3,ko:K10125,"ko02020,map02020",M00504,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA,dCache_1"
lcl|NZ_JALQDU010000002.1_cds_WP_008351801.1_196,1458357.BG58_00645,1.45e-296,812.0,"COG2204@1|root,COG2204@2|Bacteria,1MU0N@1224|Proteobacteria,2VHSB@28216|Betaproteobacteria,1K094@119060|Burkholderiaceae",28216|Betaproteobacteria,T,response regulator,dctD,"GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0043565,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:2000112,GO:2000113,GO:2001141",-,"ko:K10126,ko:K10941","ko02020,ko02025,ko05111,map02020,map02025,map05111",M00504,-,-,"ko00000,ko00001,ko00002,ko02022,ko03000",-,-,-,"HTH_8,Response_reg,Sigma54_activat"
lcl|NZ_JALQDU010000002.1_cds_WP_008351800.1_197,1458357.BG58_00650,2.49e-122,349.0,"COG0526@1|root,COG0526@2|Bacteria,1RDGI@1224|Proteobacteria,2VT2S@28216|Betaproteobacteria,1K3AC@119060|Burkholderiaceae",28216|Betaproteobacteria,CO,Redoxin domain protein,resA,-,-,-,-,-,-,-,-,-,-,-,"AhpC-TSA,Redoxin"
lcl|NZ_JALQDU010000002.1_cds_WP_250480237.1_198,1458357.BG58_00655,4.66e-116,335.0,"2EBNJ@1|root,335NT@2|Bacteria,1N847@1224|Proteobacteria,2VUQZ@28216|Betaproteobacteria,1K3HW@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_175979755.1_199,1458357.BG58_00660,1.22e-295,815.0,"COG0606@1|root,COG0606@2|Bacteria,1MU4R@1224|Proteobacteria,2VHRV@28216|Betaproteobacteria,1K45G@119060|Burkholderiaceae",28216|Betaproteobacteria,O,magnesium chelatase,comM,-,-,ko:K07391,-,-,-,-,ko00000,-,-,-,"ChlI,Mg_chelatase,Mg_chelatase_C"
lcl|NZ_JALQDU010000002.1_cds_WP_008351796.1_200,1458357.BG58_00665,1.24e-45,148.0,"COG2960@1|root,COG2960@2|Bacteria,1N7AH@1224|Proteobacteria,2VVR4@28216|Betaproteobacteria,1K9GB@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Membrane fusogenic activity,yqiC,-,-,ko:K09806,-,-,-,-,ko00000,-,-,-,BMFP
lcl|NZ_JALQDU010000002.1_cds_WP_008351794.1_201,1071679.BG57_22125,1.22e-70,213.0,"COG0347@1|root,COG0347@2|Bacteria,1RGWK@1224|Proteobacteria,2VSEZ@28216|Betaproteobacteria,1K7MM@119060|Burkholderiaceae",28216|Betaproteobacteria,K,Belongs to the P(II) protein family,glnK,-,-,ko:K04752,-,-,-,-,ko00000,-,-,-,P-II
lcl|NZ_JALQDU010000002.1_cds_WP_008351793.1_202,1458357.BG58_00675,2.58e-301,828.0,"COG0004@1|root,COG0004@2|Bacteria,1NR9F@1224|Proteobacteria,2VJ8B@28216|Betaproteobacteria,1K0BN@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Ammonium transporter,amt,-,-,ko:K03320,-,-,-,-,"ko00000,ko02000",1.A.11,-,-,Ammonium_transp
lcl|NZ_JALQDU010000002.1_cds_WP_033536547.1_203,1458357.BG58_00680,2.91e-316,860.0,"COG0342@1|root,COG0342@2|Bacteria,1MVFS@1224|Proteobacteria,2VHD9@28216|Betaproteobacteria,1K0HB@119060|Burkholderiaceae",28216|Betaproteobacteria,U,glutamate--cysteine ligase,gshA,-,6.3.2.2,ko:K01919,"ko00270,ko00480,ko01100,map00270,map00480,map01100",M00118,"R00894,R10993","RC00064,RC00090","ko00000,ko00001,ko00002,ko01000",-,-,-,GshA
lcl|NZ_JALQDU010000002.1_cds_WP_250480238.1_204,1458357.BG58_00685,2.49e-228,629.0,"COG0189@1|root,COG0189@2|Bacteria,1MVUA@1224|Proteobacteria,2VIZ3@28216|Betaproteobacteria,1K2PI@119060|Burkholderiaceae",28216|Betaproteobacteria,H,Belongs to the prokaryotic GSH synthase family,gshB,-,6.3.2.3,ko:K01920,"ko00270,ko00480,ko01100,map00270,map00480,map01100",M00118,"R00497,R10994","RC00096,RC00141","ko00000,ko00001,ko00002,ko01000",-,-,-,"GSH-S_ATP,GSH-S_N"
lcl|NZ_JALQDU010000002.1_cds_WP_008351788.1_205,1458357.BG58_00690,1.87e-107,310.0,"COG2893@1|root,COG2893@2|Bacteria,1RHH7@1224|Proteobacteria,2VT9I@28216|Betaproteobacteria,1K5AR@119060|Burkholderiaceae",28216|Betaproteobacteria,G,pts system fructose subfamily IIa component,manX,-,2.7.1.194,ko:K02821,"ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060","M00283,M00550",R07671,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.7.1,-,-,EIIA-man
lcl|NZ_JALQDU010000002.1_cds_WP_008351787.1_206,1458357.BG58_00695,1.38e-54,171.0,"COG1925@1|root,COG1925@2|Bacteria,1N6RM@1224|Proteobacteria,2VU8W@28216|Betaproteobacteria,1K8I2@119060|Burkholderiaceae",28216|Betaproteobacteria,G,"phosphocarrier, HPr family",ptsH,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",-,ko:K11189,-,-,-,-,"ko00000,ko02000",4.A.2.1,-,-,PTS-HPr
lcl|NZ_JALQDU010000002.1_cds_WP_008351786.1_207,1458357.BG58_00700,0.0,1090.0,"COG1080@1|root,COG1080@2|Bacteria,1MUT8@1224|Proteobacteria,2VH9N@28216|Betaproteobacteria,1JZP5@119060|Burkholderiaceae",28216|Betaproteobacteria,G,General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr),ptsI,-,2.7.3.9,ko:K08483,"ko02060,map02060",-,-,-,"ko00000,ko00001,ko01000,ko02000",8.A.7,-,-,"PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C"
lcl|NZ_JALQDU010000002.1_cds_WP_175979757.1_208,1458357.BG58_00710,2.16e-166,467.0,"COG0476@1|root,COG0476@2|Bacteria,1MW7H@1224|Proteobacteria,2VI1U@28216|Betaproteobacteria,1K0UQ@119060|Burkholderiaceae",28216|Betaproteobacteria,H,PFAM UBA THIF-type NAD FAD binding protein,thiF,-,2.7.7.80,ko:K21029,"ko04122,map04122",-,R07459,RC00043,"ko00000,ko00001,ko01000",-,-,-,ThiF
lcl|NZ_JALQDU010000002.1_cds_WP_008351783.1_209,1458357.BG58_00715,0.0,927.0,"COG0793@1|root,COG0793@2|Bacteria,1MU39@1224|Proteobacteria,2VJ86@28216|Betaproteobacteria,1K2G4@119060|Burkholderiaceae",28216|Betaproteobacteria,M,Belongs to the peptidase S41A family,ctpA,-,3.4.21.102,ko:K03797,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,"PDZ,PDZ_2,Peptidase_S41"
lcl|NZ_JALQDU010000002.1_cds_WP_008351782.1_210,1458357.BG58_00720,1.06e-178,497.0,"COG0588@1|root,COG0588@2|Bacteria,1MUVE@1224|Proteobacteria,2VHEK@28216|Betaproteobacteria,1K21Q@119060|Burkholderiaceae",28216|Betaproteobacteria,F,Belongs to the phosphoglycerate mutase family. BPG- dependent PGAM subfamily,gpmA,-,5.4.2.11,ko:K01834,"ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230","M00001,M00002,M00003",R01518,RC00536,"ko00000,ko00001,ko00002,ko01000,ko04131,ko04147",-,-,-,His_Phos_1
lcl|NZ_JALQDU010000002.1_cds_WP_008351781.1_211,1097668.BYI23_A002050,1.28e-88,261.0,"COG0607@1|root,COG0607@2|Bacteria,1MZ83@1224|Proteobacteria,2VU3D@28216|Betaproteobacteria,1K7Q4@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM Rhodanese domain protein,glpE,-,"2.8.1.1,2.8.1.2",ko:K01011,"ko00270,ko00920,ko01100,ko01120,ko04122,map00270,map00920,map01100,map01120,map04122",-,"R01931,R03105,R03106",RC00214,"ko00000,ko00001,ko01000",-,-,-,Rhodanese
lcl|NZ_JALQDU010000002.1_cds_WP_008351780.1_212,1458357.BG58_00730,1.58e-54,170.0,"COG0695@1|root,COG0695@2|Bacteria,1N72P@1224|Proteobacteria,2VU2J@28216|Betaproteobacteria,1K8MR@119060|Burkholderiaceae",28216|Betaproteobacteria,O,Has a glutathione-disulfide oxidoreductase activity in the presence of NADPH and glutathione reductase. Reduces low molecular weight disulfides and proteins,grxC,-,-,ko:K03676,-,-,-,-,"ko00000,ko03110",-,-,-,Glutaredoxin
lcl|NZ_JALQDU010000002.1_cds_WP_008351779.1_213,1458357.BG58_00735,6.04e-92,270.0,"COG1952@1|root,COG1952@2|Bacteria,1RI75@1224|Proteobacteria,2VQ1Q@28216|Betaproteobacteria,1K324@119060|Burkholderiaceae",28216|Betaproteobacteria,U,"One of the proteins required for the normal export of preproteins out of the cell cytoplasm. It is a molecular chaperone that binds to a subset of precursor proteins, maintaining them in a translocation-competent state. It also specifically binds to its receptor SecA",secB,-,-,ko:K03071,"ko02024,ko03060,ko03070,map02024,map03060,map03070",M00335,-,-,"ko00000,ko00001,ko00002,ko02044,ko03110",3.A.5,-,-,SecB
lcl|NZ_JALQDU010000002.1_cds_WP_250456622.1_214,1458357.BG58_00740,1.63e-215,597.0,"COG0240@1|root,COG0240@2|Bacteria,1MUU3@1224|Proteobacteria,2VJ91@28216|Betaproteobacteria,1JZX1@119060|Burkholderiaceae",28216|Betaproteobacteria,I,Glycerol-3-phosphate dehydrogenase,gpsA,-,1.1.1.94,ko:K00057,"ko00564,ko01110,map00564,map01110",-,"R00842,R00844",RC00029,"ko00000,ko00001,ko01000",-,-,-,"NAD_Gly3P_dh_C,NAD_Gly3P_dh_N"
lcl|NZ_JALQDU010000002.1_cds_WP_250480239.1_215,1458357.BG58_00745,1.71e-100,293.0,"COG2110@1|root,COG2110@2|Bacteria,1RCWP@1224|Proteobacteria,2VRGS@28216|Betaproteobacteria,1K3Q8@119060|Burkholderiaceae",28216|Betaproteobacteria,S,PFAM Appr-1-p processing domain protein,ymdB,-,-,-,-,-,-,-,-,-,-,-,Macro
lcl|NZ_JALQDU010000002.1_cds_WP_008351775.1_216,1097668.BYI23_A002100,8.37e-108,310.0,"COG0219@1|root,COG0219@2|Bacteria,1RCY4@1224|Proteobacteria,2VR5W@28216|Betaproteobacteria,1K3CQ@119060|Burkholderiaceae",28216|Betaproteobacteria,J,Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide,trmL,-,2.1.1.207,ko:K03216,-,-,-,-,"ko00000,ko01000,ko03016",-,-,-,SpoU_methylase
lcl|NZ_JALQDU010000002.1_cds_WP_250480240.1_217,1458357.BG58_00755,2.43e-154,437.0,"COG1040@1|root,COG1040@2|Bacteria,1RHAV@1224|Proteobacteria,2VSPK@28216|Betaproteobacteria,1K0KN@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Competence protein,comF,-,-,-,-,-,-,-,-,-,-,-,Pribosyltran
lcl|NZ_JALQDU010000002.1_cds_WP_250480241.1_218,1097668.BYI23_A002120,5.09e-216,598.0,"COG0500@1|root,COG2226@2|Bacteria,1PA5F@1224|Proteobacteria,2VJP9@28216|Betaproteobacteria,1K0CN@119060|Burkholderiaceae",28216|Betaproteobacteria,H,Converts the free carboxyl group of a malonyl-thioester to its methyl ester by transfer of a methyl group from S-adenosyl- L-methionine (SAM). It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway,bioC,-,2.1.1.197,ko:K02169,"ko00780,ko01100,map00780,map01100",M00572,R09543,"RC00003,RC00460","ko00000,ko00001,ko00002,ko01000",-,-,-,Methyltransf_11
